file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,class_type,class_cbo,class_cboModified,class_fanin,class_fanout,class_wmc,class_dit,class_noc,class_rfc,class_lcom,class_lcom*,class_tcc,class_lcc,class_totalMethodsQty,class_staticMethodsQty,class_publicMethodsQty,class_privateMethodsQty,class_protectedMethodsQty,class_defaultMethodsQty,class_visibleMethodsQty,class_abstractMethodsQty,class_finalMethodsQty,class_synchronizedMethodsQty,class_totalFieldsQty,class_staticFieldsQty,class_publicFieldsQty,class_privateFieldsQty,class_protectedFieldsQty,class_defaultFieldsQty,class_finalFieldsQty,class_synchronizedFieldsQty,class_nosi,class_loc,class_returnQty,class_loopQty,class_comparisonsQty,class_tryCatchQty,class_parenthesizedExpsQty,class_stringLiteralsQty,class_numbersQty,class_assignmentsQty,class_mathOperationsQty,class_variablesQty,class_maxNestedBlocksQty,class_anonymousClassesQty,class_innerClassesQty,class_lambdasQty,class_uniqueWordsQty,class_modifiers,class_logStatementsQty
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\test\LotteryTestUtils.java,com.iluwatar.hexagonal.test.LotteryTestUtils,"createLotteryTicket/4[java.lang.String,java.lang.String,java.lang.String,java.util.Set<java.lang.Integer>]",False,47,4,4,2,2,1,1,5,1,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,True,class,5,8,3,5,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,0,0,0,3,4,2,0,2,0,0,0,0,17,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\test\LotteryTestUtils.java,com.iluwatar.hexagonal.test.LotteryTestUtils,createLotteryTicket/0,False,39,2,2,1,1,1,2,3,1,0,0,2,1,1,0,0,0,0,3,4,0,0,0,0,0,0,5,9,0,True,class,5,8,3,5,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,0,0,0,3,4,2,0,2,0,0,0,0,17,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\InMemoryBankTest.java,com.iluwatar.hexagonal.banking.InMemoryBankTest,testInit/0,False,38,2,3,0,3,1,5,10,0,0,0,5,0,0,0,0,0,0,9,8,0,0,0,0,0,0,5,0,0,False,class,3,3,0,3,1,1,0,5,0,0.0,,,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,13,0,0,0,0,0,9,8,1,0,1,0,0,0,0,14,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testNumbersCantBeModified/0,False,49,2,1,0,1,1,5,4,0,1,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0,1,9,0,0,False,class,2,2,0,2,4,1,0,12,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,26,6,0,6,0,0,0,1,21,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testGivenNumbers/0,False,39,2,2,0,2,1,7,8,0,1,0,7,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0,0,False,class,2,2,0,2,4,1,0,12,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,26,6,0,6,0,0,0,1,21,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testEquals/0,False,61,2,1,0,1,1,4,7,0,3,0,4,0,0,0,0,0,0,0,12,3,0,0,0,0,0,8,0,0,False,class,2,2,0,2,4,1,0,12,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,26,6,0,6,0,0,0,1,21,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testRandomNumbers/0,False,55,2,2,0,2,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,False,class,2,2,0,2,4,1,0,12,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,26,6,0,6,0,0,0,1,21,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryConstants.java,com.iluwatar.hexagonal.domain.LotteryConstants,LotteryConstants/0,True,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,False,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,5,5,0,0,0,5,0,0,9,0,0,0,0,0,1,4,5,0,5,0,0,0,0,23,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrvImpl.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrvImpl,performLottery/0,False,49,2,3,1,2,1,3,5,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,10,1,2,False,class,4,5,1,4,4,1,0,6,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,0,0,0,0,0,4,0,3,0,5,0,0,0,1,25,1,4
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrvImpl.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrvImpl,getAllSubmittedTickets/0,False,42,1,2,1,1,1,3,3,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,False,class,4,5,1,4,4,1,0,6,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,0,0,0,0,0,4,0,3,0,5,0,0,0,1,25,1,4
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrvImpl.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrvImpl,resetLottery/0,False,56,1,2,1,1,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,False,class,4,5,1,4,4,1,0,6,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,0,0,0,0,0,4,0,3,0,5,0,0,0,1,25,1,4
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrvImpl.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrvImpl,"ConsoleAdministrationSrvImpl/2[com.iluwatar.hexagonal.domain.LotteryAdministration,com.iluwatar.hexagonal.administration.Logger]",True,36,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,True,class,4,5,1,4,4,1,0,6,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,0,0,0,0,0,4,0,3,0,5,0,0,0,1,25,1,4
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\eventlog\MongoEventLogTest.java,com.iluwatar.hexagonal.eventlog.MongoEventLogTest,testFundTransfers/0,False,62,3,5,0,5,1,8,23,0,1,0,8,0,0,0,0,0,0,3,14,1,0,0,0,0,0,9,0,0,False,class,7,7,0,7,3,1,0,13,0,0.44444445,0.0,0.0,3,0,0,0,0,3,3,0,0,0,3,2,0,3,0,0,2,0,4,38,0,0,0,0,0,7,15,5,0,5,0,0,0,0,32,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\eventlog\MongoEventLogTest.java,com.iluwatar.hexagonal.eventlog.MongoEventLogTest,testSetup/0,False,57,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,False,class,7,7,0,7,3,1,0,13,0,0.44444445,0.0,0.0,3,0,0,0,0,3,3,0,0,0,3,2,0,3,0,0,2,0,4,38,0,0,0,0,0,7,15,5,0,5,0,0,0,0,32,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\eventlog\MongoEventLogTest.java,com.iluwatar.hexagonal.eventlog.MongoEventLogTest,init/0,False,46,4,2,0,2,1,5,7,0,1,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,13,0,0,False,class,7,7,0,7,3,1,0,13,0,0.44444445,0.0,0.0,3,0,0,0,0,3,3,0,0,0,3,2,0,3,0,0,2,0,4,38,0,0,0,0,0,7,15,5,0,5,0,0,0,0,32,0,0
